type,time,x_c,x_c_dot,gamma,gamma_dot
real_1,7.028322219848633,0.8223283871068936,,,
real_1,7.070465803146362,0.820483253689241,,,
real_1,7.071650266647339,0.8204315274467491,,,
real_1,7.071833848953247,0.8204235109574417,,,
real_1,7.07335352897644,0.8203571579150971,,,
real_1,7.073627710342407,0.8203451877682983,,,
real_1,7.073798656463623,0.8203377248432492,,,
real_1,7.138088941574097,0.8175423769711703,,,
real_1,7.139521837234497,0.8174803412984614,,,
real_1,7.142417907714844,0.8173549958001547,,,
real_1,7.143240451812744,0.8173194040671706,,,
real_1,7.143463611602783,0.81730974856238,,,
real_1,7.14366340637207,0.8173011042461634,,,
real_1,7.220705986022949,0.8139859773592389,,,
real_1,7.221879482269287,0.8139357730438479,,,
real_1,7.222030401229858,0.813929317110937,,,
real_1,7.22213077545166,0.8139250234374696,,,
real_1,7.2227561473846436,0.8138982736095179,,,
real_1,7.22331690788269,0.8138742896756194,,,
real_1,7.250020980834961,0.812734569856624,,,
real_1,7.250321865081787,0.8127217555952787,,,
real_1,7.338623762130737,0.8089887416110716,,,
real_1,7.342209577560425,0.808838357172633,,,
real_1,7.342495679855347,0.8088263626223533,,,
real_1,7.344119548797607,0.8087582953605097,,,
real_1,7.344363689422607,0.8087480635234358,,,
real_1,7.344539403915405,0.808740699679789,,,
real_1,7.344728708267212,0.8087327665757928,,,
real_1,7.344899415969849,0.8087256130287718,,,
real_1,7.345995187759399,0.8086796997467192,,,
real_1,7.346214056015015,0.8086705301768328,,,
real_1,7.392560958862305,0.806737197822016,,,
real_1,7.3936686515808105,0.806691199033207,,,
real_1,7.393827438354492,0.8066846059566641,,,
real_1,7.395045280456543,0.80663404598987,,,
real_1,7.395239591598511,0.8066259800688526,,,
real_1,7.455078840255737,0.8041568258668788,,,
real_1,7.456372976303101,0.8041037585407539,,,
real_1,7.456726312637329,0.8040892721354667,,,
real_1,7.458875894546509,0.8040011647507305,,,
real_1,7.459158897399902,0.803989567950443,,,
real_1,7.459341526031494,0.8039820846191897,,,
real_1,7.505284786224365,0.8021087988296681,,,
real_1,7.50555157661438,0.8020979754980726,,,
real_1,7.507399082183838,0.8020230422700496,,,
real_1,7.507655382156372,0.8020126493986258,,,
real_1,7.507774591445923,0.802007815707134,,,
real_1,7.50788688659668,0.802003262487191,,,
real_1,7.55582857131958,0.8000699429895834,,,
real_1,7.55833625793457,0.799969406290563,,,
real_1,7.558589935302734,0.7999592393215329,,,
real_1,7.558758497238159,0.7999524839752861,,,
real_1,7.558922052383423,0.7999459295402246,,,
real_1,7.559085130691528,0.7999393944666908,,,
real_1,7.621762752532959,0.797446719148364,,,
real_1,7.622849225997925,0.7974038512298679,,,
real_1,7.62424635887146,0.7973487433270255,,,
real_1,7.625319719314575,0.7973064194736903,,,
real_1,7.625666856765747,0.7972927339165146,,,
real_1,7.627488851547241,0.7972209234122585,,,
real_1,7.689624309539795,0.7947923204484195,,,
real_1,7.690643548965454,0.7947528184687936,,,
real_1,7.69086480140686,0.7947442449922023,,,
real_1,7.6910645961761475,0.7947365034414813,,,
real_1,7.692741394042969,0.7946715484013651,,,
real_1,7.693011283874512,0.7946610963222706,,,
real_1,7.756101846694946,0.7922393886076908,,,
real_1,7.82199501991272,0.7897576365342698,,,
real_1,7.8227503299713135,0.7897294800164599,,,
real_1,7.825635671615601,0.7896219817429939,,,
real_1,7.825944900512695,0.7896104667117944,,,
real_1,7.826146602630615,0.7896029563577803,,,
real_1,7.826340198516846,0.7895957482891304,,,
real_1,7.8265252113342285,0.7895888602027148,,,
real_1,7.8277153968811035,0.7895445588604583,,,
real_1,7.8279500007629395,0.789535828355186,,,
real_1,7.828123331069946,0.7895293784904053,,,
real_1,7.8282952308654785,0.7895229822070623,,,
real_1,7.865356922149658,0.7881521548011733,,,
real_1,7.86624550819397,0.7881194906276917,,,
real_1,7.866376876831055,0.7881146623658069,,,
real_1,7.866471529006958,0.78811118369342,,,
real_1,7.8665642738342285,0.7881077752256294,,,
real_1,7.922789812088013,0.786060889568113,,,
real_1,7.926042318344116,0.7859436878524043,,,
real_1,7.926283359527588,0.7859350074270036,,,
real_1,7.926422357559204,0.7859300021348653,,,
real_1,7.926556348800659,0.7859251773675608,,,
real_1,7.926690578460693,0.7859203442429386,,,
real_1,7.989255666732788,0.7836927629973903,,,
real_1,7.991268634796143,0.7836219387282902,,,
real_1,7.991560935974121,0.7836116588511283,,,
real_1,7.992085695266724,0.7835932065363584,,,
real_1,7.99230432510376,0.7835855198441581,,,
real_1,7.994105100631714,0.7835222313543122,,,
real_1,8.045515775680542,0.781733688259267,,,
real_1,8.045816659927368,0.7817233259301487,,,
real_1,8.045956134796143,0.7817185228932872,,,
real_1,8.04608941078186,0.7817139335733283,,,
real_1,8.047109365463257,0.781678819775597,,,
real_1,8.047303199768066,0.7816721482864679,,,
real_1,8.106361865997314,0.779663684581589,,,
real_1,8.108309030532837,0.7795982990858524,,,
real_1,8.108617544174194,0.7795879441882979,,,
real_1,8.110369443893433,0.7795291694030648,,,
real_1,8.11063289642334,0.7795203345662135,,,
real_1,8.110822916030884,0.7795139629035387,,,
real_1,8.171733856201172,0.77749833939909,,,
real_1,8.172430515289307,0.7774755991142025,,,
real_1,8.175690174102783,0.7773692928939296,,,
real_1,8.176097631454468,0.7773560156648146,,,
real_1,8.176299810409546,0.7773494284608545,,,
real_1,8.176494836807251,0.7773430748680897,,,
real_1,8.225579023361206,0.7757620782322141,,,
real_1,8.227097988128662,0.7757137324838382,,,
real_1,8.227334022521973,0.7757062231155331,,,
real_1,8.227492570877075,0.7757011794206651,,,
real_1,8.22764801979065,0.7756962346963655,,,
real_1,8.227800846099854,0.7756913737544407,,,
real_1,8.28850531578064,0.7737890321464321,,,
real_1,8.289281845092773,0.7737650697902553,,,
real_1,8.28945279121399,0.77375979596509,,,
real_1,8.289607286453247,0.7737550300594999,,,
real_1,8.290322542190552,0.7737329705903875,,,
real_1,8.35605239868164,0.7717406508137696,,,
real_1,8.35798168182373,0.7716832281404277,,,
real_1,8.358270406723022,0.7716746398487048,,,
real_1,8.3584725856781,0.7716686267293622,,,
real_1,8.358668804168701,0.7716627915235619,,,
real_1,8.360297441482544,0.77161438294611,,,
real_1,8.40505838394165,0.7703010815062913,,,
real_1,8.405361652374268,0.7702922972625064,,,
real_1,8.405499458312988,0.7702883061899188,,,
real_1,8.40585708618164,0.770277950221625,,,
real_1,8.40727686882019,0.7702368582065027,,,
real_1,8.407650470733643,0.7702260508698789,,,
real_1,8.455551624298096,0.7688599739682472,,,
real_1,8.455913782119751,0.7688497949295952,,,
real_1,8.456070184707642,0.7688453996767719,,,
real_1,8.45781683921814,0.7687963435060887,,,
real_1,8.458070755004883,0.7687892164559961,,,
real_1,8.458222150802612,0.7687849675229097,,,
real_1,8.523071527481079,0.767001680092194,,,
real_1,8.577979564666748,0.7655501756946578,,,
real_1,8.580284833908081,0.7654904301175788,,,
real_1,8.580633878707886,0.765481392405003,,,
real_1,8.580852031707764,0.7654757449661705,,,
real_1,8.581060647964478,0.7654703452241708,,,
real_1,8.581259489059448,0.7654651992397131,,,
real_1,8.58254337310791,0.7654319898863045,,,
real_1,8.582819700241089,0.7654248462662818,,,
real_1,8.583006381988525,0.7654200209535768,,,
real_1,8.583188772201538,0.7654153071838778,,,
real_1,8.774527072906494,0.7608158706121374,,,
real_1,8.777343273162842,0.7607534833870482,,,
real_1,8.777666330337524,0.760746336839419,,,
real_1,8.777870416641235,0.76074182319527,,,
real_1,8.778067827224731,0.7607374579859327,,,
real_1,8.7784264087677,0.7607295309030548,,,
real_1,8.779667139053345,0.7607021221946388,,,
real_1,8.779917478561401,0.7606965957313461,,,
real_1,8.780102729797363,0.7606925069557949,,,
real_1,8.780276536941528,0.7606886713930877,,,
real_1,8.780446767807007,0.7606849153374313,,,
real_1,8.78177523612976,0.7606556233000621,,,
real_1,8.782033681869507,0.7606499288113453,,,
real_1,8.820068359375,0.7598265516183388,,,
real_1,8.820272445678711,0.7598222125461279,,,
real_1,8.820366382598877,0.7598202156412941,,,
real_1,8.82113265991211,0.7598039328790342,,,
real_1,8.821267366409302,0.7598010717125158,,,
real_1,8.821359395980835,0.7597991172165387,,,
real_1,8.871830224990845,0.7587534048579611,,,
real_1,8.872642517089844,0.7587370051534235,,,
real_1,8.873937845230103,0.7587108816388095,,,
real_1,8.874468803405762,0.7587001836394653,,,
real_1,8.875374794006348,0.758681942863369,,,
real_1,8.875702381134033,0.7586753515916113,,,
real_1,9.022898197174072,0.7559444735472975,,,
real_1,9.026830673217773,0.7558779616715094,,,
real_1,9.027241945266724,0.755871025393702,,,
real_1,9.027523517608643,0.7558662787163329,,,
real_1,9.027918100357056,0.75585962989143,,,
real_1,9.028144598007202,0.7558558149032015,,,
real_1,9.029488801956177,0.755833197338589,,,
real_1,9.029762506484985,0.7558285968946616,,,
real_1,9.029953479766846,0.7558253879864545,,,
real_1,9.030131340026855,0.7558224001423071,,,
real_1,9.0303053855896,0.7558194770594514,,,
real_1,9.031342029571533,0.7558020806104684,,,
real_1,9.074402093887329,0.755100638054951,,,
real_1,9.074615478515625,0.7550972655875857,,,
real_1,9.074711322784424,0.7550957511375364,,,
real_1,9.074803113937378,0.7550943009256018,,,
real_1,9.075653791427612,0.755080870080889,,,
real_1,9.124151468276978,0.7543423288895209,,,
real_1,9.125527620315552,0.7543221562130443,,,
real_1,9.125864267349243,0.7543172280137183,,,
real_1,9.126379489898682,0.7543096906809587,,,
real_1,9.127780199050903,0.7542892301826029,,,
real_1,9.128025531768799,0.7542856511933558,,,
real_1,9.190274953842163,0.7534226449003233,,,
real_1,9.19260048866272,0.753392159646779,,,
real_1,9.19286561012268,0.753388692282259,,,
real_1,9.194542169570923,0.7533668039394484,,,
real_1,9.194806575775146,0.7533633580319645,,,
real_1,9.195396661758423,0.7533556736083176,,,
real_1,9.2371666431427,0.7528326990307151,,,
real_1,9.237385988235474,0.7528300625101764,,,
real_1,9.238135576248169,0.7528210611876318,,,
real_1,9.238282680511475,0.752819296286944,,,
real_1,9.238375902175903,0.7528181781174926,,,
real_1,9.238466262817383,0.752817094464023,,,
real_1,9.292990446090698,0.7521991247704289,,,
real_1,9.2955162525177,0.7521722473334818,,,
real_1,9.296027660369873,0.7521668243646035,,,
real_1,9.296228885650635,0.7521646923254974,,,
real_1,9.296412229537964,0.7521627506072497,,,
real_1,9.296634674072266,0.7521603958945812,,,
real_1,9.357001781463623,0.7515664328528067,,,
real_1,9.358233213424683,0.7515552577990636,,,
real_1,9.358581781387329,0.7515521014817662,,,
real_1,9.358973503112793,0.7515485580278157,,,
real_1,9.359176874160767,0.751546719877877,,,
real_1,9.360832691192627,0.7515317924285573,,,
real_1,9.422581672668457,0.7510244326230071,,,
real_1,9.423073530197144,0.75102077971274,,,
real_1,9.423274993896484,0.7510192852740077,,,
real_1,9.491140127182007,0.7505753492920656,,,
real_1,9.495270490646362,0.7505521906780573,,,
real_1,9.495630025863647,0.750550195914924,,,
real_1,9.495851755142212,0.7505489674100339,,,
real_1,9.496051788330078,0.7505478602182338,,,
real_1,9.496256828308105,0.7505467264011143,,,
real_1,9.497653007507324,0.7505390351742534,,,
real_1,9.497958183288574,0.7505373608326619,,,
real_1,9.498146295547485,0.7505363299737464,,,
real_1,9.540224552154541,0.7503291495559059,,,
real_1,9.540432453155518,0.7503282421671034,,,
real_1,9.541762351989746,0.7503224649641913,,,
real_1,9.541957139968872,0.7503216227338944,,,
real_1,9.542075395584106,0.7503211119086253,,,
real_1,9.606646060943604,0.7500980942610314,,,
real_1,9.607737302780151,0.7500952910734183,,,
real_1,9.610578775405884,0.7500881436069806,,,
real_1,9.610987901687622,0.7500871325518724,,,
real_1,9.611210823059082,0.750086583571053,,,
real_1,9.611420392990112,0.75008606870211,,,
real_1,9.652982473373413,0.7500076577866224,,,
real_1,9.653967142105103,0.7500063745554171,,,
real_1,9.654127836227417,0.750006167672029,,,
real_1,9.654223918914795,0.7500060443115746,,,
real_1,9.65431547164917,0.750005927003762,,,
real_1,9.65440583229065,0.7500058114498376,,,
real_1,9.740479469299316,0.7499988265616666,,,
real_1,9.742146492004395,0.7500007428082529,,,
real_1,9.74267053604126,0.7500013614487286,,,
real_1,9.742891788482666,0.7500016249743456,,,
real_1,9.743102788925171,0.7500018775804514,,,
real_1,9.745027780532837,0.7500042403746993,,,
real_1,9.78839635848999,0.750085417819624,,,
real_1,9.788676738739014,0.7500861175473118,,,
real_1,9.788774490356445,0.7500863620305953,,,
real_1,9.788866519927979,0.7500865924533909,,,
real_1,9.78989052772522,0.7500891727627985,,,
real_1,9.790196418762207,0.7500899493928682,,,
real_1,9.842056274414062,0.7502606705662461,,,
real_1,9.842410564422607,0.7502621053251596,,,
real_1,9.842567920684814,0.7502627437410571,,,
real_1,9.843873739242554,0.7502680695006957,,,
real_1,9.844098329544067,0.750268990503977,,,
real_1,9.908339262008667,0.7505932515298268,,,
real_1,9.909475326538086,0.7506000836973309,,,
real_1,9.909963846206665,0.7506030334067278,,,
real_1,9.911901235580444,0.7506148014104714,,,
real_1,9.912270784378052,0.7506170587966264,,,
real_1,9.912472248077393,0.7506182911488744,,,
real_1,9.958673238754272,0.7509329641427355,,,
real_1,9.958922147750854,0.7509348331372548,,,
real_1,9.959861516952515,0.7509419034668422,,,
real_1,9.960039854049683,0.7509432487611271,,,
real_1,9.960145235061646,0.7509440441590451,,,
real_1,9.960246086120605,0.7509448056796029,,,
real_1,10.040548324584961,0.7516493708934229,,,
real_1,10.043381929397583,0.7516778441100417,,,
real_1,10.043678283691406,0.7516808363300442,,,
real_1,10.043859243392944,0.7516826647727464,,,
real_1,10.044033288955688,0.751684424308974,,,
real_1,10.044235467910767,0.7516864694390925,,,
real_1,10.089115858078003,0.7521718600316178,,,
real_1,10.089336156845093,0.7521743974730001,,,
real_1,10.08942985534668,0.7521754771699258,,,
real_1,10.089520454406738,0.7521765214130373,,,
real_1,10.08961009979248,0.7521775549170354,,,
real_1,10.09036111831665,0.7521862231450123,,,
real_1,10.14028811454773,0.7528022715002414,,,
real_1,10.141608715057373,0.7528196358016647,,,
real_1,10.142343759536743,0.7528293247380728,,,
real_1,10.143121242523193,0.7528395917497757,,,
real_1,10.145025730133057,0.7528648225034497,,,
real_1,10.14537501335144,0.7528694623348549,,,
real_1,10.207677602767944,0.753759468353802,,,
real_1,10.209784030914307,0.7537917402004508,,,
real_1,10.210655689239502,0.7538051365464576,,,
real_1,10.212404727935791,0.7538320913278674,,,
real_1,10.212713718414307,0.7538368635307899,,,
real_1,10.212915420532227,0.7538399803858864,,,
real_1,10.275475978851318,0.7548706154493455,,,
real_1,10.27787971496582,0.7549127711100662,,,
real_1,10.279997110366821,0.7549500626719595,,,
real_1,10.280301094055176,0.7549554285560159,,,
real_1,10.280718326568604,0.7549627984527363,,,
real_1,10.28099250793457,0.754967644651363,,,
real_1,10.320388555526733,0.7556898175194678,,,
real_1,10.321297407150269,0.7557070855983515,,,
real_1,10.321441411972046,0.7557098241984318,,,
real_1,10.32153582572937,0.7557116200793041,,,
real_1,10.321627140045166,0.7557133572869287,,,
real_1,10.321717739105225,0.7557150811616586,,,
real_1,10.376264810562134,0.7568028447696813,,,
real_1,10.377087593078613,0.7568200184106992,,,
real_1,10.431548118591309,0.7580078464306386,,,
real_1,10.432169437408447,0.7580219814245883,,,
real_1,10.432556867599487,0.7580308021506119,,,
real_1,10.434497117996216,0.758075053731156,,,
real_1,10.435233116149902,0.7580918735098555,,,
real_1,10.435545682907104,0.758099022222085,,,
real_1,10.435734272003174,0.7581033370624726,,,
real_1,10.435918092727661,0.7581075439782544,,,
real_1,10.437222719192505,0.7581374349218131,,,
real_1,10.503832578659058,0.7597415850711956,,,
real_1,10.504278898239136,0.7597528527833695,,,
real_1,10.504492282867432,0.7597582423125313,,,
real_1,10.50468921661377,0.7597632177455501,,,
real_1,10.50632643699646,0.7598046336905427,,,
real_1,10.507773876190186,0.7598413267486023,,,
real_1,10.57516884803772,0.7616312442377081,,,
real_1,10.576460838317871,0.7616671242429986,,,
real_1,10.577211141586304,0.7616879882006931,,,
real_1,10.579630851745605,0.7617554101850015,,,
real_1,10.579975843429565,0.7617650398594388,,,
real_1,10.580194234848022,0.7617711379555882,,,
real_1,10.622401714324951,0.7629816153024157,,,
real_1,10.622604846954346,0.762987595115243,,,
real_1,10.623337268829346,0.7630091684321342,,,
real_1,10.623465538024902,0.7630129485537761,,,
real_1,10.623558759689331,0.7630156961876475,,,
real_1,10.623650074005127,0.7630183879065208,,,
real_1,10.690974473953247,0.7650848822295679,,,
real_1,10.694727182388306,0.7652049126998389,,,
real_1,10.695088386535645,0.7652164929542888,,,
real_1,10.695293426513672,0.7652230686846261,,,
real_1,10.695492029190063,0.7652294394318634,,,
real_1,10.695688486099243,0.765235742765193,,,
real_1,10.74621844291687,0.7669040080427467,,,
real_1,10.746614217758179,0.7669174458145883,,,
real_1,10.746782541275024,0.7669231626704615,,,
real_1,10.746935367584229,0.7669283540942867,,,
real_1,10.747092485427856,0.7669336921994626,,,
real_1,10.74843692779541,0.7669794071833743,,,
real_1,10.808915615081787,0.7691053293845663,,,
real_1,10.809441328048706,0.7691244077759392,,,
real_1,10.809648990631104,0.7691319468134943,,,
real_1,10.809848070144653,0.7691391757680103,,,
real_1,10.811518430709839,0.769199888312653,,,
real_1,10.811790704727173,0.7692097945733354,,,
real_1,10.851608753204346,0.7706885619395828,,,
real_1,10.851935625076294,0.7707009491325599,,,
real_1,10.852088928222656,0.7707067601293858,,,
real_1,10.853382349014282,0.7707558230383684,,,
real_1,10.853615283966064,0.7707646656199575,,,
real_1,10.853774547576904,0.7707707127037304,,,
real_1,10.941516637802124,0.7742493129845505,,,
real_1,10.943419456481934,0.7743280274427478,,,
real_1,10.945097208023071,0.774397547636369,,,
real_1,10.945352792739868,0.7744081477358209,,,
real_1,10.945531845092773,0.7744155752437297,,,
real_1,10.945704698562622,0.7744227467842667,,,
real_1,10.991425514221191,0.7763603939427913,,,
real_1,10.993205070495605,0.776437458101837,,,
real_1,10.993430852890015,0.7764472445194934,,,
real_1,10.993565320968628,0.7764530739138644,,,
real_1,10.993693828582764,0.7764586455738427,,,
real_1,10.993821620941162,0.7764641868631353,,,
real_1,11.035768508911133,0.7783176891685676,,,
real_1,11.036840677261353,0.7783659724437622,,,
real_1,11.036946773529053,0.7783707527757875,,,
real_1,11.037044525146484,0.7783751575199728,,,
real_1,11.037136554718018,0.7783793047702349,,,
real_1,11.09324049949646,0.7809700812955064,,,
real_1,11.093725204467773,0.780993009962423,,,
real_1,11.094294548034668,0.7810199543982043,,,
real_1,11.094498872756958,0.7810296273153049,,,
real_1,11.094665765762329,0.7810375294193672,,,
real_1,11.096270084381104,0.7811135480205633,,,
real_1,11.158573627471924,0.7841456835486289,,,
real_1,11.160286903381348,0.7842312767328801,,,
real_1,11.160541534423828,0.7842440079471967,,,
real_1,11.160755157470703,0.7842546908439553,,,
real_1,11.22440242767334,0.7875203462914373,,,
real_1,11.22605586051941,0.7876073906080765,,,
real_1,11.226306915283203,0.7876206171134776,,,
real_1,11.227209568023682,0.7876681936489329,,,
real_1,11.228272438049316,0.7877242577826635,,,
real_1,11.230306625366211,0.7878316864019774,,,
real_1,11.23064398765564,0.7878495194910446,,,
real_1,11.230859279632568,0.787860902348515,,,
real_1,11.291534662246704,0.7911452528686701,,,
real_1,11.359314918518066,0.7949957024042835,,,
real_1,11.362844705581665,0.7952015172051831,,,
real_1,11.363121032714844,0.7952176515195408,,,
real_1,11.363316535949707,0.795229068601938,,,
real_1,11.363478899002075,0.795238551578351,,,
real_1,11.363638877868652,0.7952478963945395,,,
real_1,11.364675045013428,0.7953084480486533,,,
real_1,11.364889860153198,0.7953210071243886,,,
real_1,11.365043640136719,0.7953299990047189,,,
real_1,11.365208625793457,0.7953396472198757,,,
real_1,11.365361213684082,0.7953485714497672,,,
real_2,0.0,0.0,,,
real_2,0.00013136863708496094,-1.444443720288735e-05,,,
real_2,0.00022339820861816406,-2.45606041067159e-05,,,
real_2,0.0003123283386230469,-3.433387663365206e-05,,,
real_2,0.00040078163146972656,-4.4052606072209066e-05,,,
real_2,0.05551767349243164,-0.005687871017307944,,,
real_2,0.056665658950805664,-0.0057967340883444685,,,
real_2,0.05708622932434082,-0.005836528528922358,,,
real_2,0.05730152130126953,-0.00585688121337502,,,
real_2,0.0575101375579834,-0.005876590999826736,,,
real_2,0.05885624885559082,-0.006003490447898385,,,
real_2,0.059047698974609375,-0.0060214993849126985,,,
real_2,0.12097334861755371,-0.011337311647962145,,,
real_2,0.12164306640625,-0.011389295051716375,,,
real_2,0.1218867301940918,-0.011408179201377155,,,
real_2,0.12417244911193848,-0.011584571305456315,,,
real_2,0.12451887130737305,-0.01161118646337378,,,
real_2,0.12472248077392578,-0.01162681493223483,,,
real_2,0.16821789741516113,-0.01471940028134422,,,
real_2,0.16921186447143555,-0.014784382414631092,,,
real_2,0.17043137550354004,-0.014863764536616086,,,
real_2,0.1705625057220459,-0.014872277599987882,,,
real_2,0.1706559658050537,-0.01487834240871877,,,
real_2,0.24433565139770508,-0.018971283387744675,,,
real_2,0.24480652809143066,-0.018993062770488955,,,
real_2,0.24637341499328613,-0.019065139400736508,,,
real_2,0.24666595458984375,-0.01907852869197091,,,
real_2,0.24684739112854004,-0.019086822221397237,,,
real_2,0.24702239036560059,-0.019094813762065677,,,
real_2,0.3100590705871582,-0.021483388027436656,,,
real_2,0.3110055923461914,-0.021511869760925006,,,
real_2,0.31115293502807617,-0.021516283963142646,,,
real_2,0.3112516403198242,-0.02151923811548584,,,
real_2,0.31134724617004395,-0.021522097259948136,,,
real_2,0.31144189834594727,-0.021524925708453435,,,
real_2,0.34703993797302246,-0.022435927190952,,,
real_2,0.3472862243652344,-0.02244117391453293,,,
real_2,0.3474287986755371,-0.022444204624863517,,,
real_2,0.3475382328033447,-0.022446527590029963,,,
real_2,0.34766554832458496,-0.022449226537344158,,,
real_2,0.3778953552246094,-0.02298131188084107,,,
real_2,0.40636301040649414,-0.023285994417819422,,,
real_2,0.4074246883392334,-0.023293703923747522,,,
real_2,0.4075791835784912,-0.02329480400723516,,,
real_2,0.40767860412597656,-0.02329550900255284,,,
real_2,0.4086313247680664,-0.023302148510366383,,,
real_2,0.4353055953979492,-0.023402900232802226,,,
real_2,0.46774864196777344,-0.023305769574617274,,,
real_2,0.46837425231933594,-0.023301547640981246,,,
real_2,0.46887993812561035,-0.023298070384235148,,,
real_2,0.47030043601989746,-0.023287993571985743,,,
real_2,0.4705345630645752,-0.023286288969999736,,,
real_2,0.4707317352294922,-0.023284843825687074,,,
real_2,0.5394940376281738,-0.022251106113143182,,,
real_2,0.5409972667694092,-0.022216830811700783,,,
real_2,0.5422556400299072,-0.022187758472146935,,,
real_2,0.5424554347991943,-0.02218311074628343,,,
real_2,0.5425999164581299,-0.02217974430590386,,,
real_2,0.5427641868591309,-0.02217591124329088,,,
real_2,0.6066248416900635,-0.020243388967463583,,,
real_2,0.6108009815216064,-0.02008659130924384,,,
real_2,0.6111400127410889,-0.020073699863283778,,,
real_2,0.6113348007202148,-0.020066282168059613,,,
real_2,0.611520528793335,-0.020059202002033594,,,
real_2,0.7066893577575684,-0.015485231930894239,,,
real_2,0.7095746994018555,-0.01531752667993147,,,
real_2,0.752094030380249,-0.012652585649884807,,,
real_2,0.7523107528686523,-0.012638080687036202,,,
real_2,0.7524046897888184,-0.012631790724240588,,,
real_2,0.7524960041046143,-0.01262567469836473,,,
real_2,0.7532413005828857,-0.012575694840140095,,,
real_2,0.7533683776855469,-0.01256716205402475,,,
real_2,0.7534756660461426,-0.01255995553031719,,,
real_2,0.7536230087280273,-0.012550054866636184,,,
real_2,0.7537147998809814,-0.012543884810239825,,,
real_2,0.7542667388916016,-0.012506749266380845,,,
real_2,0.78688645362854,-0.010205810870144716,,,
real_2,0.7871041297912598,-0.010189758665539617,,,
real_2,0.7872025966644287,-0.010182494351075877,,,
real_2,0.7872951030731201,-0.010175668050506848,,,
real_2,0.7880251407623291,-0.01012173830470875,,,
real_2,0.7881524562835693,-0.010112322591993572,,,
real_2,0.8386902809143066,-0.0061285236882404615,,,
real_2,0.8408474922180176,-0.005947643112631962,,,
real_2,0.8412671089172363,-0.005912356485466952,,,
real_2,0.842968225479126,-0.005768964986342384,,,
real_2,0.84324049949646,-0.005745963644098184,,,
real_2,0.8434193134307861,-0.0057308500809646334,,,
real_2,0.9062976837158203,-4.6756063281083726e-05,,,
real_2,0.9072055816650391,4.065211097803445e-05,,,
real_2,0.9084618091583252,0.00016184337015634487,,,
real_2,0.9086682796478271,0.00018178955702097266,,,
real_2,0.908808708190918,0.00019536016043808502,,,
real_2,0.9089491367340088,0.00020893435213886757,,,
real_2,0.9728794097900391,0.006756882716640211,,,
real_2,0.9753663539886475,0.007026271780651072,,,
real_2,0.9756197929382324,0.007053785525083733,,,
real_2,0.9759202003479004,0.0070864128237619894,,,
real_2,0.9763221740722656,0.007130095997023189,,,
real_2,0.9764859676361084,0.007147903843103931,,,
real_2,1.0111005306243896,0.011016008673221833,,,
real_2,1.0113239288330078,0.011041645719830906,,,
real_2,1.0114197731018066,0.011052647378723579,,,
real_2,1.0115108489990234,0.011063103152988085,,,
real_2,1.011601448059082,0.01107350559803666,,,
real_2,1.0124316215515137,0.011168890455585001,,,
real_2,1.07332181930542,0.018483730075755878,,,
real_2,1.0746181011199951,0.018646206133424936,,,
real_2,1.0751264095306396,0.018709993416859083,,,
real_2,1.0753452777862549,0.018737472206886263,,,
real_2,1.077270746231079,0.018979554899860474,,,
real_2,1.0775880813598633,0.019019511164454994,,,
real_2,1.1395089626312256,0.02713026703620547,,,
real_2,1.1411590576171875,0.027354846176274372,,,
real_2,1.14158296585083,0.027412610201244192,,,
real_2,1.1433866024017334,0.027658702180729744,,,
real_2,1.143669843673706,0.027697395084557708,,,
real_2,1.1438641548156738,0.027723946812764577,,,
real_2,1.2063686847686768,0.036571374742857654,,,
real_2,1.2069613933563232,0.036658157010503456,,,
real_2,1.2083995342254639,0.03686894662758844,,,
real_2,1.208617925643921,0.03690098396448005,,,
real_2,1.2087647914886475,0.03692253280104407,,,
real_2,1.2727572917938232,0.04661937295573593,,,
real_2,1.2735261917114258,0.046739562595974005,,,
real_2,1.275247573852539,0.04700895016402107,,,
real_2,1.275770664215088,0.047090896501290835,,,
real_2,1.2759485244750977,0.04711876880814192,,,
real_2,1.2761130332946777,0.04714455291526021,,,
real_2,1.3152244091033936,0.053385209794601596,,,
real_2,1.316110610961914,0.05352914107833673,,,
real_2,1.3162953853607178,0.05355916494432167,,,
real_2,1.3163914680480957,0.05357477926056664,,,
real_2,1.3164851665496826,0.05359000738060693,,,
real_2,1.3165783882141113,0.05360515923435638,,,
real_2,1.3741583824157715,0.06319528002040298,,,
real_2,1.3750886917114258,0.06335396423661332,,,
real_2,1.3753409385681152,0.06339701054661406,,,
real_2,1.375558853149414,0.06343420493550433,,,
real_2,1.3757681846618652,0.06346994038935372,,,
real_2,1.3776016235351562,0.06378318415801232,,,
real_2,1.4407715797424316,0.0748490401198093,,,
real_2,1.4419450759887695,0.07505954968343864,,,
real_2,1.4421801567077637,0.07510174134024783,,,
real_2,1.4424138069152832,0.07514368329901788,,,
real_2,1.444429636001587,0.07550583124902133,,,
real_2,1.444711446762085,0.07555650075219811,,,
real_2,1.5062084197998047,0.08685372465577501,,,
real_2,1.5066909790039062,0.08694423161134257,,,
real_2,1.5073308944702148,0.08706429560202478,,,
real_2,1.5093212127685547,0.08743804827035395,,,
real_2,1.5096166133880615,0.08749356138289488,,,
real_2,1.5098185539245605,0.08753151714841634,,,
real_2,1.5735836029052734,0.09976081876112441,,,
real_2,1.5755207538604736,0.10013982332875726,,,
